dbn,neighborhood,total_students,hs_enroll,non_hs,grades2018,PK,Grade_K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Borough,finalgrades,program1,program2,program3,program4,program5,program6,program7,program8,program9,program10,language_classes,advancedplacement_courses,diplomaendorsements,graduation_rate,attendance_rate,pct_stu_enough_variety,college_career_rate,specialized,admissionspriority11,admissionspriority21,Year,n_Female,pct_Female,n_Male,pct_Male,n_Asian,pct_Asian,n_Black,pct_Black,n_Hispanic,pct_Hispanic,n_Multiple_Race_Categories_Not_Represented,pct_Multiple_Race_Categories_Not_Represented,n_White,pct_White,n_Students_with_Disabilities,pct_Students_with_Disabilities,n_English_Language_Learners,pct_English_Language_Learners,n_Poverty,pct_Poverty,Economic_Need_Index,graduation_quartile
31R455,Annadale-Huguenot-Princes Bay,3808,3694,0,9 to 12,0,0,0,0,0,0,0,0,0,0,937,889,921,947,STATEN IS,9 to 12,Marine Corps Junior Reserve Officers' Training Corps,Classics Institute,Science Institute,Zoned,NA,NA,NA,NA,NA,NA,"Italian, Latin, Spanish","AP Biology, AP Calculus AB, AP Calculus BC, AP Chemistry, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Italian, AP Music Theory, AP Physics, AP Psychology, AP Spanish, AP Studio Art: Drawing, AP U.S. Government and Politics, AP U.S. History, AP World History",NA,0.92,0.94,0.94,0.64,NA,Priority to students who live in the zoned area,Then to Staten Island students or residents,2019-20,1892,0.512,1802,0.488,230,0.062,56,0.015,433,0.117,44,0.012,2931,0.793,781,0.211,69,0.019,1295,35.1%,33.5%,3
08X530,Longwood,199,328,0,9 to 12,0,0,0,0,0,0,0,0,0,0,85,96,91,56,BRONX,9 to 12,Longwood Preparatory Academy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Spanish",NA,0.3,0.49,0.44,0.18,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,155,0.473,173,0.527,1,0.003,100,0.305,222,0.677,4,0.012,1,0.003,98,0.299,53,0.162,293,89.3%,91.7%,1
11X544,Williamsbridge-Olinville,446,362,0,9 to 12,0,0,0,0,0,0,0,0,0,0,103,90,78,91,BRONX,9 to 12,Arts Lab Studio Creative Writing & Performing Arts,"Arts Lab-Studio II Visual, Audio & Media Arts",NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP English Language and Composition, AP English Literature and Composition, AP Spanish",NA,0.92,1.06,0.68,0.41,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,205,0.566,157,0.434,6,0.017,145,0.401,192,0.53,7,0.019,12,0.033,89,0.246,63,0.174,308,85.1%,90.9%,3
10X284,Spuyten Duyvil-Kingsbridge,380,392,0,9 to 12,0,0,0,0,0,0,0,0,0,0,108,93,96,95,BRONX,9 to 12,Bronx School of Law and Finance,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin, Spanish","AP English Literature and Composition, AP Spanish, AP Statistics, AP U.S. History",NA,0.75,0.78,0.58,0.39,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,199,0.508,193,0.492,4,0.01,74,0.189,299,0.763,5,0.013,10,0.026,81,0.207,99,0.253,343,87.5%,89.9%,2
02M308,Chinatown,329,314,0,9 to 12,0,0,0,0,0,0,0,0,0,0,108,76,65,65,MANHATTAN,9 to 12,Lower Manhattan Arts Academy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,0.85,0.92,0.9,0.61,NA,Priority to Districts 1 and 2 students or residents,Then to Manhattan students or residents,2019-20,205,0.653,109,0.347,26,0.083,89,0.283,188,0.599,4,0.013,7,0.022,109,0.347,18,0.057,247,78.7%,84.9%,3
13K499,Crown Heights North,193,103,0,9 to 12,0,0,0,0,0,0,0,0,0,0,36,32,17,18,BROOKLYN,9 to 12,Early Childhood Education Academy,Information Technology Academy,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Computer Science, AP English Language and Composition, AP Statistics, AP U.S. History",NA,1.39,1.5,0.71,1.01,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,46,0.447,57,0.553,3,0.029,78,0.757,16,0.155,3,0.029,3,0.029,35,0.34,3,0.029,88,85.4%,83.5%,4
11X299,Bronxdale,476,483,0,9 to 12,0,0,0,0,0,0,0,0,0,0,150,134,96,103,BRONX,9 to 12,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Environmental Science","Math, Science",0.79,0.85,0.52,0.59,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,212,0.439,271,0.561,37,0.077,131,0.271,232,0.48,18,0.037,65,0.135,100,0.207,36,0.075,391,81.0%,77.5%,2
27Q314,South Ozone Park,329,412,0,9 to 12,0,0,0,0,0,0,0,0,0,0,145,136,79,52,QUEENS,9 to 12,Epic High School - South,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP Environmental Science, AP Psychology, AP Statistics, AP World History",NA,NA,0.67,0.35,NA,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,185,0.449,227,0.551,109,0.265,110,0.267,124,0.301,47,0.114,22,0.053,78,0.189,31,0.075,308,74.8%,71.4%,NA
12X479,Longwood,254,275,0,9 to 12,0,0,0,0,0,0,0,0,0,0,89,99,53,34,BRONX,9 to 12,Bronx Career and College Preparatory High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP U.S. History",NA,0.4,0.7,0.7,0.27,NA,Open to New York City residents,NA,2019-20,139,0.505,136,0.495,6,0.022,88,0.32,172,0.625,7,0.025,2,0.007,86,0.313,50,0.182,247,89.8%,94.1%,1
26Q435,Bellerose,1174,1151,0,9 to 12,0,0,0,0,0,0,0,0,0,0,352,320,245,234,QUEENS,9 to 12,Health Science Research Institute,Institute of Engineering and Robotics,The Law and Humanities Institute,Zoned,NA,NA,NA,NA,NA,NA,"American Sign Language, French, Spanish","AP Biology, AP Calculus AB, AP Chemistry, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Spanish, AP U.S. History, AP World History",Science,0.68,0.89,0.78,0.44,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,514,0.447,637,0.553,361,0.314,464,0.403,232,0.202,62,0.054,32,0.028,162,0.141,168,0.146,880,76.5%,70.5%,1
02M260,Chelsea-Union Sq,604,486,290,6 to 12,0,0,0,0,0,0,0,98,95,97,130,125,128,103,MANHATTAN,6 to 12,The Clinton School,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,NA,0.76,0.65,NA,NA,Priority to continuing 8th graders,Then to Manhattan students or residents,2019-20,519,0.669,257,0.331,100,0.129,23,0.03,93,0.12,58,0.075,502,0.647,128,0.165,0,0,126,16.2%,21.4%,NA
02M449,Lenox Hill,446,424,0,9 to 12,0,0,0,0,0,0,0,0,0,0,117,113,96,98,MANHATTAN,9 to 12,College Preparatory,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP Calculus AB, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Human Geography, AP Physics",NA,0.78,0.92,0.89,0.54,NA,Open to New York City residents,NA,2019-20,207,0.488,217,0.512,22,0.052,111,0.262,254,0.599,15,0.035,22,0.052,104,0.245,10,0.024,320,75.5%,77.1%,2
12X271,Crotona Park East,671,376,271,6 to 12,0,0,0,0,0,0,0,85,89,97,114,90,90,82,BRONX,6 to 12,East Bronx Academy for the Future for Current Students,East Bronx Academy for the Future for New Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP English Literature and Composition, AP U.S. Government and Politics",NA,0.81,0.82,0.69,0.59,NA,NA,NA,2019-20,316,0.488,331,0.512,21,0.032,167,0.258,437,0.675,18,0.028,4,0.006,183,0.283,88,0.136,584,90.3%,94.0%,2
29Q265,Springfield Gardens North,483,422,0,9 to 12,0,0,0,0,0,0,0,0,0,0,101,104,91,126,QUEENS,9 to 12,Gateway to Higher Education,Excelsior Preparatory High School,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP Spanish",NA,0.9,1,0.82,0.6,NA,Priority to Queens students or residents,Then to New York City residents,2019-20,179,0.424,243,0.576,12,0.028,351,0.832,30,0.071,21,0.05,8,0.019,75,0.178,24,0.057,317,75.1%,63.9%,3
09X525,Claremont-Bathgate,583,466,0,9 to 12,0,0,0,0,0,0,0,0,0,0,125,120,122,99,BRONX,9 to 12,Bronx Leadership Academy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP English Language and Composition, AP U.S. History",NA,0.68,1.03,0.7,0.55,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,217,0.466,249,0.534,2,0.004,151,0.324,300,0.644,5,0.011,8,0.017,130,0.279,74,0.159,423,90.8%,Above 95%,1
10X434,Belmont,402,389,0,9 to 12,0,0,0,0,0,0,0,0,0,0,113,131,63,82,BRONX,9 to 12,College and University Transitional Seminar,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Literature and Composition, AP Environmental Science, AP Spanish, AP U.S. History","Math, Science",0.95,0.92,0.85,0.65,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,209,0.537,180,0.463,22,0.057,88,0.226,264,0.679,8,0.021,7,0.018,86,0.221,36,0.093,332,85.3%,85.9%,4
12X242,West Farms-Bronx River,682,363,299,6 to 12,0,0,0,0,0,0,0,102,97,100,112,83,89,79,BRONX,6 to 12,Mott Hall V for New Students,Mott Hall V for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,"French, Spanish","AP English Literature and Composition, AP Psychology, AP U.S. History",NA,0.92,0.91,0.82,0.71,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,336,0.508,326,0.492,26,0.039,109,0.165,520,0.785,5,0.008,2,0.003,196,0.296,85,0.128,590,89.1%,90.4%,3
14K478,Bushwick,872,776,0,9 to 12,0,0,0,0,0,0,0,0,0,0,204,197,175,200,BROOKLYN,9 to 12,Computer Science/Networking,Business & Finance,Gateway: Mathematics and Science Institute for Pre-College Education,Music Major,NA,NA,NA,NA,NA,NA,"American Sign Language, Spanish","AP Biology, AP Calculus AB, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP U.S. History, AP World History",CTE,0.88,0.96,0.83,0.69,NA,Open to New York City residents,NA,2019-20,277,0.357,499,0.643,57,0.073,213,0.274,478,0.616,8,0.01,20,0.026,132,0.17,101,0.13,697,89.8%,84.5%,3
28Q686,Forest Hills,1091,1144,0,9 to 12,0,0,0,0,0,0,0,0,0,0,306,286,256,296,QUEENS,9 to 12,Zoned,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Italian, Spanish","AP Biology, AP Calculus AB, AP Computer Science, AP English Literature and Composition, AP European History, AP Spanish, AP U.S. Government and Politics, AP U.S. History","Math, Science",0.82,0.88,0.8,0.68,NA,Priority to students who live in the zoned area,Then to Queens students or residents,2019-20,569,0.497,575,0.503,112,0.098,45,0.039,505,0.441,12,0.01,470,0.411,212,0.185,47,0.041,653,57.1%,47.5%,2
06M346,Washington Heights S.,703,422,273,6 to 12,0,0,0,0,0,0,0,87,94,92,96,103,118,105,MANHATTAN,6 to 12,Community Health Academy of the Heights for New Students,Community Health Academy of the Heights for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Spanish, AP Studio Art: 2-D Design, AP U.S. Government and Politics",NA,0.8,0.8,0.85,0.55,NA,Open to New York City residents,NA,2019-20,356,0.512,339,0.488,5,0.007,52,0.075,626,0.901,2,0.003,10,0.014,153,0.22,90,0.129,644,92.7%,90.9%,2
27Q262,Breezy Point-Rockaway Park,888,619,458,6 to 12,0,0,0,0,0,0,0,169,154,135,195,146,151,127,QUEENS,6 to 12,Research Technology & Robotics for New Students,Channel View College & Career Readiness for Current Students,Channel View College & Career Readiness Program for New Students,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP English Language and Composition, AP English Literature and Composition, AP Psychology, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History",NA,0.77,0.73,0.66,0.6,NA,Open to New York City residents,NA,2019-20,564,0.524,513,0.476,74,0.069,446,0.414,421,0.391,27,0.025,109,0.101,149,0.138,24,0.022,755,70.1%,68.5%,2
10X433,Van Cortlandt Village,447,414,0,9 to 12,0,0,0,0,0,0,0,0,0,0,113,105,106,90,BRONX,9 to 12,Pre-Teaching and Virtual Enterprise,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Spanish, AP Statistics, AP U.S. History",NA,0.87,0.89,0.85,0.44,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,210,0.507,204,0.493,11,0.027,55,0.133,330,0.797,3,0.007,15,0.036,95,0.229,99,0.239,370,89.4%,91.8%,3
18K629,East Flatbush,319,251,0,9 to 12,0,0,0,0,0,0,0,0,0,0,116,43,33,59,BROOKLYN,9 to 12,Culinary Arts,Cultural Academy College Prep,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP English Literature and Composition",NA,0.86,1.11,0.88,0.48,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,122,0.486,129,0.514,4,0.016,212,0.845,23,0.092,9,0.036,3,0.012,54,0.215,21,0.084,196,78.1%,75.6%,3
06M211,Inwood,376,459,0,9 to 14,0,0,0,0,0,0,0,0,0,0,121,133,88,117,MANHATTAN,9 to 14,Inwood Early College for Health & Information Technologies,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,NA,0.75,0.56,NA,NA,Priority to Manhattan students or residents,Then to New York City residents,2019-20,206,0.449,253,0.551,2,0.004,44,0.096,400,0.871,6,0.013,7,0.015,112,0.244,50,0.109,425,92.6%,84.4%,NA
17K590,Crown Heights South,1257,895,519,6 to 12,0,0,0,0,0,0,0,205,173,141,229,230,240,196,BROOKLYN,6 to 12,"Science, Math and Technology for New Students",Medgar Evers HS for Current Students,NA,NA,NA,NA,NA,NA,NA,NA,"French, Mandarin, Spanish","AP Biology, AP Calculus AB, AP Calculus BC, AP Chemistry, AP Comparative Government and Politics, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP Human Geography, AP Physics, AP Seminar, AP Spanish, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History",NA,0.87,0.79,0.6,0.71,NA,Open to New York City residents,NA,2019-20,796,0.563,618,0.437,37,0.026,1227,0.868,70,0.05,68,0.048,12,0.008,95,0.067,3,0.002,1063,75.2%,54.4%,3
14K685,Williamsburg,236,226,0,9 to 12,0,0,0,0,0,0,0,0,0,0,72,58,49,47,BROOKLYN,9 to 12,El Puente Academy for Peace and Justice,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,NA,NA,0.58,0.86,0.86,0.49,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,104,0.46,122,0.54,0,0,16,0.071,204,0.903,1,0.004,5,0.022,53,0.235,51,0.226,197,87.2%,91.5%,1
10X445,Van Cortlandt Village,2995,2981,0,9 to 12,0,0,0,0,0,0,0,0,0,0,743,742,743,753,BRONX,9 to 12,The Bronx High School of Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French, Italian, Japanese, Latin, Mandarin, Spanish","AP Art History, AP Biology, AP Calculus AB, AP Calculus BC, AP Chemistry, AP Comparative Government and Politics, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP European History, AP French, AP Italian, AP Japanese, AP Macroeconomics, AP Microeconomics, AP Physics, AP Psychology, AP Spanish, AP Statistics, AP U.S. Government and Politics, AP U.S. History, AP World History","Math, Science",1,0.97,0.94,0.98,1,Open to New York City residents who take the Specialized High Schools Admissions Test (SHSAT),NA,2019-20,1242,0.417,1739,0.583,1914,0.642,79,0.027,210,0.07,101,0.034,677,0.227,47,0.016,1,0,1292,43.3%,40.3%,4
09X252,Claremont-Bathgate,387,356,0,9 to 12,0,0,0,0,0,0,0,0,0,0,90,90,86,90,BRONX,9 to 12,Mott Hall Bronx High School,NA,NA,NA,NA,NA,NA,NA,NA,NA,French,NA,NA,0.87,0.92,0.84,0.59,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,188,0.528,168,0.472,1,0.003,88,0.247,261,0.733,3,0.008,3,0.008,87,0.244,33,0.093,332,93.3%,92.6%,3
20K485,Bay Ridge,1278,1225,0,9 to 12,0,0,0,0,0,0,0,0,0,0,344,306,307,268,BROOKLYN,9 to 12,Telecommunication Arts and Technology,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP Chemistry, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Physics, AP Spanish, AP Statistics, AP U.S. History, AP World History",NA,0.92,0.97,0.89,0.74,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,508,0.415,717,0.585,304,0.248,64,0.052,579,0.473,35,0.029,243,0.198,231,0.189,95,0.078,928,75.8%,76.6%,3
32K168,Bushwick,269,304,0,9 to 12,0,0,0,0,0,0,0,0,0,0,107,78,64,55,BROOKLYN,9 to 12,"Mathematics, Science & Humanities",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,"AP Biology, AP English Language and Composition, AP Seminar, AP Statistics, AP U.S. History",NA,0.79,0.78,0.66,0.6,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,132,0.434,172,0.566,11,0.036,143,0.47,133,0.438,10,0.033,7,0.023,62,0.204,32,0.105,278,91.4%,81.9%,2
02M615,SoHo-Tribeca,430,449,0,9 to 12,0,0,0,0,0,0,0,0,0,0,139,118,109,83,MANHATTAN,9 to 12,Chelsea Technical Academy/Cisco,Graphic Design,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Calculus AB, AP Computer Science, AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP U.S. History",CTE,0.72,0.82,0.63,0.55,NA,Priority to Manhattan students or residents,Then to New York City residents,2019-20,122,0.272,327,0.728,58,0.129,101,0.225,267,0.595,8,0.018,15,0.033,104,0.232,22,0.049,380,84.6%,82.1%,1
09X412,E. Concourse-Concourse Village,284,303,0,9 to 12,0,0,0,0,0,0,0,0,0,0,148,75,44,36,BRONX,9 to 12,Bronx High School of Business,Bilingual Education,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Literature and Composition, AP Spanish, AP U.S. History",NA,0.65,0.77,0.65,0.26,NA,Open to New York City residents,NA,2019-20,126,0.416,177,0.584,7,0.023,60,0.198,229,0.756,3,0.01,4,0.013,71,0.234,112,0.37,280,92.4%,Above 95%,1
02M305,Chinatown,307,322,0,9 to 12,0,0,0,0,0,0,0,0,0,0,109,95,59,59,MANHATTAN,9 to 12,The Urban Assembly Academy of Government and Law,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP U.S. History",NA,0.8,0.8,0.52,0.58,NA,Priority to Districts 1 and 2 students or residents,Then to Manhattan students or residents,2019-20,180,0.559,142,0.441,22,0.068,112,0.348,179,0.556,3,0.009,6,0.019,70,0.217,11,0.034,279,86.6%,86.8%,2
17K548,Crown Heights South,296,278,0,9 to 12,0,0,0,0,0,0,0,0,0,0,68,85,72,53,BROOKLYN,9 to 12,Performing and Visual Arts,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Literature and Composition, AP Environmental Science, AP Statistics, AP U.S. History, AP World History",NA,0.79,0.88,0.65,0.59,NA,Priority to Brooklyn students or residents,Then to New York City residents,2019-20,191,0.687,87,0.313,3,0.011,210,0.755,62,0.223,1,0.004,2,0.007,58,0.209,7,0.025,231,83.1%,84.0%,2
19K660,East New York,407,396,0,9 to 12,0,0,0,0,0,0,0,0,0,0,120,102,87,87,BROOKLYN,9 to 12,Design Technology,Medical Careers,Beauty Science & Technology,NA,NA,NA,NA,NA,NA,NA,Spanish,AP English Literature and Composition,CTE,0.7,0.78,0.74,0.34,NA,Open to New York City residents,NA,2019-20,268,0.677,128,0.323,7,0.018,250,0.631,122,0.308,6,0.015,11,0.028,139,0.351,47,0.119,371,93.7%,90.8%,1
03M299,Lincoln Square,378,285,0,9 to 12,0,0,0,0,0,0,0,0,0,0,81,54,75,75,MANHATTAN,9 to 12,The Maxine Greene High School for Imaginative Inquiry,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian, Spanish","AP English Literature and Composition, AP Environmental Science, AP Spanish, AP U.S. Government and Politics, AP U.S. History",NA,0.89,1.1,0.9,0.53,NA,Open to New York City residents,NA,2019-20,148,0.519,137,0.481,9,0.032,108,0.379,148,0.519,5,0.018,15,0.053,70,0.246,40,0.14,247,86.7%,89.0%,3
06M462,Washington Heights N.,460,367,0,9 to 12,0,0,0,0,0,0,0,0,0,0,99,84,104,80,MANHATTAN,9 to 12,College Access for All,Dual Language Spanish,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP English Language and Composition, AP English Literature and Composition, AP Spanish, AP U.S. History",NA,0.68,1.07,0.88,0.48,NA,Priority to District 6 students or residents,Then to Manhattan students or residents,2019-20,157,0.428,210,0.572,2,0.005,27,0.074,326,0.888,5,0.014,7,0.019,76,0.207,199,0.542,337,91.8%,92.9%,1
24Q520,Hunters Point-Sunnyside,510,507,0,9 to 12,0,0,0,0,0,0,0,0,0,0,115,122,112,158,QUEENS,9 to 12,Middle College High School at LaGuardia Community College,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American Sign Language, French, Italian, Spanish",NA,NA,0.73,0.93,0.78,0.77,NA,Priority to Districts 24 and 30 students or residents,Then to Queens students or residents,2019-20,278,0.548,229,0.452,44,0.087,15,0.03,412,0.813,3,0.006,33,0.065,84,0.166,6,0.012,379,74.8%,77.4%,2
11X253,Williamsbridge-Olinville,338,301,0,9 to 12,0,0,0,0,0,0,0,0,0,0,88,80,69,64,BRONX,9 to 12,Bronx High School for Writing & Communication Arts,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP English Language and Composition, AP English Literature and Composition, AP Environmental Science, AP U.S. History",NA,0.75,0.91,0.94,0.52,NA,Priority to Bronx students or residents,Then to New York City residents,2019-20,149,0.495,152,0.505,14,0.047,131,0.435,140,0.465,5,0.017,11,0.037,69,0.229,46,0.153,237,78.7%,85.4%,2
01M292,Lower East Side,171,226,0,9 to 12,0,0,0,0,0,0,0,0,0,0,65,64,65,32,MANHATTAN,9 to 12,Orchard Collegiate Academy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP U.S. History",NA,0.5,0.66,0.59,0.27,NA,Priority to Manhattan students or residents,Then to New York City residents,2019-20,101,0.447,125,0.553,27,0.119,58,0.257,127,0.562,8,0.035,6,0.027,65,0.288,21,0.093,188,83.2%,87.6%,1
10X342,Van Cortlandt Village,523,370,138,6 to 12,0,0,0,0,0,0,0,27,53,58,87,91,100,92,BRONX,6 to 12,International School for Liberal Arts,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish,"AP Biology, AP Calculus AB, AP Spanish",NA,0.79,0.94,0.92,0.48,NA,Priority to continuing 8th graders,Then to New York City residents,2019-20,254,0.5,254,0.5,0,0,0,0,508,1,0,0,0,0,48,0.094,355,0.699,Above 95%,Above 95%,Above 95%,2
14K071,Williamsburg,534,302,180,6 to 12,0,0,0,0,0,0,0,62,58,60,103,84,47,68,BROOKLYN,6 to 12,Visual Art and Design,Instrumental Music,Theater Arts,Juan Morel Campos Secondary School,NA,NA,NA,NA,NA,NA,Spanish,"AP English Literature and Composition, AP Spanish, AP U.S. History",Arts,0.73,0.96,0.79,0.25,NA,Priority to continuing 8th graders,Then to New York City residents,2019-20,225,0.467,257,0.533,3,0.006,104,0.216,343,0.712,3,0.006,29,0.06,155,0.322,121,0.251,413,85.7%,93.4%,2
